dia,t_med,t_max,hi_med,hi_max,num_hr_32,num_hr_33,num_hr_34,num_hr_35,num_hr_36,num_hr_37,num_hr_38,num_hr_39,num_hr_40,num_hr_41,num_hr_42,num_hr_43,num_hr_44,auc32,auc36
2017-07-07,20.779166638851166,23.90000009536743,20.72113996324716,23.953333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08,20.58333329061667,24.78749990463257,20.8636602856274,24.6411111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-09,21.142708319425584,25.0625,21.25252300390491,24.531111111111098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-10,21.62447906931241,26.500000286102296,21.769290985244293,26.412222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-11,20.818229152758917,26.825,21.06866416599119,27.098564406815576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-12,20.472395753860475,24,20.853142291174994,24.187361320919457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-13,21.8145833392938,25.912500381469727,22.042748807624534,25.739305660459728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-14,21.795312474171322,26.7,21.865182234843573,25.844166771570837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-15,22.173437529802317,27.037500143051147,22.330848438810094,26.905640728836776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-16,22.623437507947287,28,22.667927459403682,27.378931867996936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17,23.507812452316283,30,23.783008123918663,28.50998052377775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18,18.975,21,19.16991317696041,21.487777358161072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-19,17.20416662096977,18,17.208411458333327,17.965972432030572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-20,19.66145828564962,24.2,19.712794981532625,23.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-21,21.244270863135654,27.1,21.585095945921243,27.427481896907146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-22,20.60677078962326,23.1,20.78499405342119,23.14222222222221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-23,21.138020823399227,26.374999809265137,21.350975133224768,26.191388469272187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-24,21.287499920527143,25.97499990463257,21.471785239731826,25.945277567969427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-25,21.875520769755042,28,22.35789235508903,28.03957093897562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-26,21.70572907527288,27.35,21.73198455132746,26.97895245285378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-27,20.900520829359692,25,20.78061925230203,24.442639518313936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-28,20.643229149778684,25,20.522395750284193,23.66055555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-29,21.794270795583724,25,21.847604201634724,24.82777840720282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-30,21.35468750794729,25,21.144583357373868,24.549305765363904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-31,21.568750015894576,26.737500047683717,21.4010763364368,26.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-01,21.49583335518837,27.3,21.365405801939872,26.507309687591107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-02,22.42760419646899,29.09999990463257,22.278236824154078,27.862761067516264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-03,24.140624906619383,32.53749942779541,24.047865793534516,30.936622215277787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04,20.866666557391483,22.087499618530273,20.768399635111845,21.973749580383306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-05,20.0614582657814,22.987500190734863,19.978257961979622,22.077152987586132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-06,18.723958265781402,22.562500476837158,18.43785295680717,22.1547223271264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-07,19.65520834128062,25.18750023841858,19.452251191282713,25.097361635631977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-08,23.426562537749607,31,23.248668384502366,29.855958294311115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-09,25.739583365122474,35,25.666952323774765,33.48716911326425,3,2,0,0,0,0,0,0,0,0,0,0,0,2.7576028909378234,0
2017-08-10,21.2479165216287,22.174999713897705,21.35052637122296,22.299721802605525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-11,19.813020793596902,20.65000009536743,19.714033490507692,20.330416666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-12,20.705729097127914,24,20.134085521388936,22.528888888888893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-13,21.26979165673256,27,20.961588971308746,27.380567440527948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-14,22.790624916553497,28,22.89988032927106,28.306208666111385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-15,21.03958322604497,22,21.082358103946405,22.187361111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-16,19.77239580750465,21.199999809265137,20.068295700108568,21.729721802605518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-17,19.692187416553498,21,19.951163176960417,21.054860691494408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-18,19.896353896458944,21,20.22910869794863,21.389027358161076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-19,21.230729053417843,24.450000286102295,21.600752105006464,24.45666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,22.299999984105426,27,22.506439255227587,27.74440470523154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-21,17.851562434434893,19.19999990463257,17.93293394909965,19.525555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-22,18.696874854962033,21,18.414623838221587,20.22444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-23,20.041145787636438,23,19.52619779427846,22.38388878398472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-24,20.50625001390775,25,19.84271415096742,24.070555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-25,20.151499964714052,25.8,19.153049740106976,24.09111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-26,20.343750006953876,26.4,19.716290491775222,24.18055555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-27,20.19010415474574,26,19.95607052098821,24.73333354314168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-28,19.75833327571551,23.850000381469727,19.843530059810035,24.03347264183892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-29,20.53333326180776,26,20.787361106740104,26.571250104904173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-30,23.098437386751176,31,23.367573420475782,31.683058854417823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-31,20.891999969482423,23.8,20.987349471471926,23.84944486406114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-01,20.20729162693024,22.925000190734863,19.865642304288016,22.195000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-02,21.127083239952725,25.22499990463257,20.176973344661572,23.619444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-03,21.23437494238218,27,20.363055489990447,26.03555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-04,22.12447916865349,28.8,21.666302636309894,27.587080844416505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-05,23.516145771741865,30.875,22.94566709871879,29.135575487948344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-06,21.0322916785876,26,21.10116321629948,24.98611174053616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-07,20.061979166666664,24,20.057100716299477,24.25347243203057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-08,21.960416553417843,28,21.724650063084468,27.478487941777765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-09,23.353125007947288,30,23.208265771767728,29.161764089823958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-10,24.663020823399226,30.899999618530273,24.492588732922822,29.541617880428632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-11,25.62656254172325,32.25000047683716,25.435161846280355,30.675695286213877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-12,25.048437372843427,30.97499990463257,24.840019149305945,30.250478635268145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-13,22.911979107062024,28.6,23.123842139270796,28.676916057884494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-14,26.321354111035664,35,25.73823402133731,33.05288539327113,3,1,0,0,0,0,0,0,0,0,0,0,0,2.6237000643377506,0
2017-09-15,26.043229075272876,34.75,25.86636871074155,33.10046547460342,2,1,0,0,0,0,0,0,0,0,0,0,0,1.1598266165156392,0
2017-09-16,22.37447906732559,26.09999990463257,22.641334073215322,27.35813264482903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-17,23.871354105075202,30.3,23.998273913558393,30.470818050782395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-18,22.12916658123334,26,22.228825240223497,25.911805870268076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-19,21.885416622956594,27,22.007910932081714,26.241389413409756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-20,23.330729111035662,29,23.345164149242066,28.18537634761317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-21,24.010937476158144,29,23.58420891345496,28.0741747056463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-22,25.330729103088377,31.7,25.090856703525773,30.375731316515626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-23,25.750000031789142,32.39999961853027,25.388348739227833,31.125558420845284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-24,22.822916722297666,26,22.72075236289589,24.95444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-25,22.921354180574415,27,22.785399336152597,26.45611142582364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26,23.72083334326744,29,23.101259086096988,27.61735884365111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-27,24.781250027815503,31.3,24.553605844139692,30.59061552918954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28,23.207291682561237,26.4,23.43681137318964,26.531666666666652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29,22.896874976158145,25.1,22.8826851939272,24.823888888888884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-30,22.308333259820937,23.7,22.619102974291195,23.867639728122295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,26.22656253973643,30.90000057220459,25.887636777419406,30.297046988957867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-02,26.47239585717519,35,26.78616204076207,35.108980786051085,5,3,2,1,0,0,0,0,0,0,0,0,0,9.21162627665772,0
2017-10-03,22.252083329359692,24.112500190734863,22.743269640957877,24.868333543141684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-04,21.341666583220164,23,21.18821751391446,22.936250629425047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-05,23.75052084525426,30,23.674747012481436,28.85806870537584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-06,26.226041678587602,33.95000076293945,26.239697067999344,33.50871679346449,2,1,0,0,0,0,0,0,0,0,0,0,0,2.1100663263778543,0
2017-10-07,24.123958400885268,28,24.6712515207949,28.872441313635527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-08,24.064062492052717,29,24.251264465667088,29.263513819537806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-09,25.331770825386048,32.8,25.48254883908552,32.68388805731434,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6804689659146471,0
2017-10-10,26.31979165871938,34.10000038146973,26.702461860508453,34.51705951380257,5,3,1,0,0,0,0,0,0,0,0,0,0,6.671209006819517,0
2017-10-11,26.483333241939548,32.82499980926514,27.284280555798443,34.96970024036119,6,4,2,0,0,0,0,0,0,0,0,0,0,8.882249755731202,0
2017-10-12,25.097916769981385,30,25.952515478402095,31.18521130254515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-13,24.181770873069762,28,25.180577020073923,30.62965906933766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-14,24.909375021855038,28.949999809265137,25.714990919472346,30.99465159479741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,22.20156245231628,24,22.455190862947045,24.402777777777775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-16,21.557812433772614,23,21.517551952203117,23.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-17,24.168750033775964,28,23.65048608051406,26.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,26.5755,33,26.037811148780943,30.81513032863115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-19,28.66875002980232,36,27.973217920002472,33.02496704271785,6,2,0,0,0,0,0,0,0,0,0,0,0,3.6119276948456585,0
2017-10-20,25.248090354601544,29.1,25.560637558982023,29.167894626035554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-21,24.215798657470277,28,24.924303666048065,29.001151324856814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-22,25.998958323399226,31.149999618530273,26.76823855850597,31.026722173191207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-23,20.46041645540131,22,20.90570577665612,22.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-24,20.844791519641877,23,20.958749803304674,23.03611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-25,24.033333311478298,28.4,24.33575947169921,29.12038584307565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26,24.604166700442633,30,24.94655149609748,30.99663144987648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27,24.47361133827103,28.2,24.89011473013727,28.865404812011597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28,27.54583339293798,33.2,27.74727128652729,33.082027380017834,5,2,0,0,0,0,0,0,0,0,0,0,0,3.1702060248685737,0
2017-10-29,24.748437557617823,27.84999990463257,25.034249775406312,29.179236422391643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-30,24.930555570125577,29.3,24.94516675153668,30.05324748561778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-31,23.757812643051142,27,23.879052987525498,26.656666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-01,22.615104154745737,25,22.298695055930697,24.635972012413877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-02,22.121006960339017,25.9,21.63019284732548,24.53250041961669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-03,24.82604168256124,30.800000190734863,24.368080595053794,29.92263970899559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-04,28.95607643789715,34,29.265718786038452,33.93149508799431,6,4,0,0,0,0,0,0,0,0,0,0,0,7.350285478143635,0
2017-11-05,24.94427090287208,27.97499990463257,25.264931673708123,27.707889484184513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06,22.2965276532703,23.3,22.394890024441256,23.288194444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07,21.765104109048846,25,21.621102421813543,24.635555555555545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-08,22.956944456365374,27,22.16758286666723,25.16493045065138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-09,23.827951357099746,28.05,23.67992870564468,28.241742403696676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-10,27.640798576672875,34,27.900009132169828,33.63305800131009,6,4,0,0,0,0,0,0,0,0,0,0,0,6.464810828463342,0
2017-11-11,23.169791611035663,29.35,23.377174138595063,30.617345387642352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-12,24.209374938408533,31.262499809265137,23.592970806130975,29.443943732855754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-13,22.802951357099744,26.96250009536743,22.6170146376232,26.487149592432324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-14,22.418229146798453,26.825000047683716,22.256495927219035,26.161875104904176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-15,24.701041756073636,29.8,24.935523449902178,29.801355230984704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-16,29.64704869389534,36.82499980926514,29.90957929482784,36.2270544001707,9,8,6,5,2,0,0,0,0,0,0,0,0,23.7599162925589,0.42859050055597925
2017-11-17,28.37274305158191,31,29.039234040710763,31.305475400815425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-18,27.048090270492754,34.90000009536743,28.11621772118507,35.85641845158668,8,4,4,2,0,0,0,0,0,0,0,0,0,14.405530385935553,0
2017-11-19,24.625520899560716,27.574999809265137,25.661253167005437,29.412152477210658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-20,22.97656260463927,24.1,23.739404048831375,24.98458354314168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-21,24.048958349227906,27,24.810251626675562,29.1677690412316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-22,23.45052098830541,27.625,24.2173026407808,29.4686996017532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-23,21.903645785649616,23.9,21.93171579091637,23.966388888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-24,23.65885415673256,28.174999713897705,23.53592292659779,27.907480786332556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-25,26.46099994659424,33,26.98119595369947,32.30003840258715,3,0,0,0,0,0,0,0,0,0,0,0,0,0.4775340132078748,0
2017-11-26,28.689583283662795,31.6,29.523938597738223,32.09508771362665,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0952817503853995,0
2017-11-27,26.55677092472712,28.1,27.58935607882678,29.7620608244509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-28,23.68020846777492,24.8,24.166092972718634,25.464375314712527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-29,23.65954865349664,26.675000190734863,23.66712492365896,26.299583228429164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-30,23.14374993244807,26.65,22.83288477458336,26.25388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,22.585416664679844,25,22.76050349407726,24.897500157356262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-02,23.725520832008787,26.6875,23.879131091244176,26.534886353628117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-03,24.313541667991217,27.8,24.536771315224353,28.24952666883445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-04,25.123958384990697,28,25.333137454915185,29.557624796535045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-05,24.992708414793015,27.84999990463257,25.09785628950671,28.64377916785667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-06,24.67326385776202,28,23.927493183279484,26.80475716945319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-07,25.379166760047273,29,24.898958011639635,28.559119065460393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-08,23.9885418355465,26.02500009536743,24.346054345847648,26.483888521724275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-09,24.80833338300387,28,25.44199183846571,29.367224497590726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-10,24.499479198455806,27.875,24.839107186801286,28.634643907010478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-11,25.877604130241608,31.75,26.645152417860917,34.03222099751946,4,2,1,0,0,0,0,0,0,0,0,0,0,3.842028136473469,0
2017-12-12,22.500000060266917,24.1,22.615018201772077,24.447500000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13,23.754166650772095,26.787499952316285,23.529180143527043,26.621111111111105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-14,25.084895843267443,30,24.736398396411175,29.324857477884525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,25.928124974171322,32.33749985694885,26.67381299868393,32.9599053739445,3,0,0,0,0,0,0,0,0,0,0,0,0,1.151086548661041,0
2017-12-16,25.24322924216588,28.462499856948853,26.207066933300435,30.868507750124998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-17,29.00000003774961,36.15,30.289925553922263,37.03804225936553,10,9,9,7,4,1,0,0,0,0,0,0,0,31.80611105474054,1.4914578959080305
2017-12-18,28.86041675342454,33.650000190734865,30.226317393530845,34.9547408520023,8,6,4,0,0,0,0,0,0,0,0,0,0,14.388108915243443,0
2017-12-19,26.663020833333334,30,28.1923849021935,32.94710141281545,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9423663889170758,0
2017-12-20,27.540104206403097,32,28.583392277831738,33.06198755004777,4,1,0,0,0,0,0,0,0,0,0,0,0,1.3900699080502916,0
2017-12-21,25.774479120969776,29.91249990463257,27.11286023339945,33.010685758524595,3,1,0,0,0,0,0,0,0,0,0,0,0,1.604614080049486,0
2017-12-22,25.515625057617825,28.90000009536743,26.64564817191517,31.202184917555606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-23,28.263888978958132,35.137500286102295,29.709982810064208,36.474916564417775,10,8,8,6,3,0,0,0,0,0,0,0,0,29.069164817400935,1.0556115307561098
2017-12-24,28.672743163506194,35.96250057220459,30.22724511626949,38.333105667117316,9,8,8,7,6,4,2,0,0,0,0,0,0,38.40805654195451,8.517709014959403
2017-12-25,27.759895847903355,31.949999809265137,29.974131642166167,35.28690039438272,9,8,7,2,0,0,0,0,0,0,0,0,0,19.257465189074047,0
2017-12-26,25.994270886315245,29,27.23118609533054,30.84061246155492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-27,26.680902770492764,30.5875,28.78862655530727,33.58491362503018,3,2,0,0,0,0,0,0,0,0,0,0,0,3.422974071604712,0
2017-12-28,25.942187561591467,27.86250009536743,27.34107514951397,30.407541539217767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-29,25.495312589406964,28.82499976158142,26.756096811169886,31.169497789997898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-30,25.56354171832402,27.3,26.78134993699204,29.884093930980605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-31,27.908159745401807,31,29.565879385951757,32.94304411868757,3,0,0,0,0,0,0,0,0,0,0,0,0,1.4755958317384448,0
2018-01-01,27.73020834326744,32.3125,29.191498408123454,34.586526019568204,8,5,2,0,0,0,0,0,0,0,0,0,0,11.030157535580882,0
2018-01-02,28.89166669845581,34.76250038146973,30.899515573578366,37.28582067239112,9,8,7,7,4,2,0,0,0,0,0,0,0,32.24531515068483,3.403460211176183
2018-01-03,27.92864579161008,33.05,30.10344773723982,36.4152339001562,9,8,6,3,1,0,0,0,0,0,0,0,0,22.09014615958072,0.41900451714568343
2018-01-04,24.749479266007743,27.612500047683717,25.720710830739872,30.153871155111066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05,24.23732638690207,27.96250009536743,25.091452549422844,29.660750888015613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06,26.48993058138424,31.1,27.880303724684623,33.5190899997577,3,2,0,0,0,0,0,0,0,0,0,0,0,2.9558609227825876,0
2018-01-07,24.092361185948054,26.700000047683716,24.785229572867166,26.60097180260552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-08,23.90468756357829,26.712500190734865,24.673417762171482,28.292644831457842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09,26.341000013351444,30.5,27.812425077223224,33.0911907867928,3,2,0,0,0,0,0,0,0,0,0,0,0,2.7208583936564645,0
2018-01-10,27.597395931349862,32,28.36460983794576,33.24510963108455,5,2,0,0,0,0,0,0,0,0,0,0,0,3.303389141817453,0
2018-01-11,27.21510416203075,31.5,28.233532094724904,33.165112739789976,4,1,0,0,0,0,0,0,0,0,0,0,0,2.503858801323424,0
2018-01-12,26.569618095954265,31,27.96299695711653,33.85445181291557,3,3,0,0,0,0,0,0,0,0,0,0,0,4.354623554767443,0
2018-01-13,26.597916656732554,31.237499713897705,27.617808387975874,33.07824869205827,1,1,0,0,0,0,0,0,0,0,0,0,0,1.075388324137288,0
2018-01-14,27.575520888964338,33.674999713897705,28.78958434530117,34.857509209475715,6,4,3,0,0,0,0,0,0,0,0,0,0,10.421155421595927,0
2018-01-15,28.59322918256124,33.57500019073486,29.9016682444297,35.865388545004535,7,6,5,4,0,0,0,0,0,0,0,0,0,19.027367751829736,0
2018-01-16,28.593749980131786,32.75,29.69056072199565,34.148767843352125,7,4,1,0,0,0,0,0,0,0,0,0,0,8.50325442177674,0
2018-01-17,28.272916667328943,33.03750038146973,29.953818313663422,36.12864547491863,9,8,6,2,1,0,0,0,0,0,0,0,0,20.958137217781992,0.12981366666107824
2018-01-18,30.601041710376744,37.94999980926514,31.655086033764643,37.38822294334871,11,11,10,8,7,2,0,0,0,0,0,0,0,44.248106287865546,6.289614141285241
2018-01-19,29.383854222297668,34.5,32.30411498402113,38.333353763555714,11,9,8,6,5,2,1,0,0,0,0,0,0,36.25887786312228,5.588644595851051
2018-01-20,27.166145831346512,30.749999809265137,29.209683038494532,35.017469511324556,7,6,2,1,0,0,0,0,0,0,0,0,0,11.405526961256115,0
2018-01-21,27.269270924727124,31.924999713897705,29.337195766802328,34.9370482085774,6,4,1,0,0,0,0,0,0,0,0,0,0,8.113841134578216,0
2018-01-22,28.233854164679844,32.625,31.158689081209378,37.86953813114528,9,9,7,7,5,4,0,0,0,0,0,0,0,36.577583219961234,5.702361395088957
2018-01-23,29.272743044296902,35,31.77172828485038,37.061584233125096,11,10,8,7,5,2,0,0,0,0,0,0,0,36.231186827990804,2.787594223148652
2018-01-24,29.953819405370293,34.387500286102295,32.483029231870525,37.881554937357876,12,10,9,5,4,2,0,0,0,0,0,0,0,35.99430238679333,4.7882514562466
2018-01-25,28.799652706252203,32.44999980926514,31.422644077154626,35.64933545103107,10,8,6,3,0,0,0,0,0,0,0,0,0,20.682911650520992,0
2018-01-26,26.725520875056585,29.05,28.467316915519675,32.629130092071144,3,0,0,0,0,0,0,0,0,0,0,0,0,1.396799148833028,0
2018-01-27,24.831770845916537,25.85,25.37713550408681,26.492777777777768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
